Employee_ID,Projects_Handled,Overtime_Hours,Sick_Days,Remote_Work_Frequency,Promotions
78061,49,11,5,0,1
78062,23,14,11,25,0
78063,36,15,12,0,2
78064,27,29,10,25,2
78065,25,17,9,75,0
78066,8,11,1,50,0
78067,32,11,2,50,0
78068,40,8,12,0,1
78069,20,10,1,50,0
78070,6,1,13,100,2
78071,17,22,0,0,2
78072,24,6,12,0,0
78073,24,20,11,25,2
78074,48,19,14,75,1
78075,32,3,8,100,0
78076,4,26,0,50,1
78077,8,7,11,0,0
78078,22,0,8,100,2
78079,8,16,6,100,0
78080,41,15,6,100,1
78081,26,21,11,100,2
78082,3,20,5,100,2
78083,29,27,13,50,0
78084,28,27,14,50,2
78085,32,29,5,25,1
78086,30,11,11,25,0
78087,6,10,3,75,1
78088,42,0,4,0,1
78089,17,8,3,50,2
78090,46,8,3,75,1
78091,24,21,3,25,2
78092,0,17,4,0,0
78093,25,15,7,100,0
78094,2,0,10,50,1
78095,14,26,13,25,1
78096,15,18,8,50,1
78097,35,2,10,100,0
78098,7,22,10,50,2
78099,16,20,11,100,2
78100,13,29,6,50,2
78101,12,10,13,50,2
78102,9,27,14,50,1
78103,36,29,14,50,2
78104,20,20,7,0,1
78105,17,29,9,25,2
78106,46,10,8,0,0
78107,3,27,0,25,0
78108,3,8,12,25,0
78109,40,16,5,0,2
78110,43,3,8,75,2
78111,31,3,14,25,1
78112,49,19,5,0,0
78113,17,16,14,75,2
78114,42,29,3,75,0
78115,8,28,8,100,2
78116,12,29,10,0,0
78117,19,7,2,75,2
78118,5,24,0,25,2
78119,16,20,1,0,2
78120,1,5,10,0,0
78121,5,22,11,100,1
78122,37,15,11,75,1
78123,35,12,7,0,0
78124,23,8,14,50,0
78125,47,29,13,25,2
78126,9,13,10,0,0
78127,3,14,2,0,0
78128,7,12,2,100,1
78129,37,18,1,50,0
78130,16,17,11,100,1
78131,1,12,1,50,2
78132,19,18,11,25,0
78133,38,23,7,50,1
78134,13,5,11,75,0
78135,21,6,8,75,1
78136,24,1,14,75,0
78137,10,13,4,50,2
78138,24,0,4,25,0
78139,18,26,10,50,1
78140,21,20,12,25,1
78141,10,12,10,25,1
78142,25,14,2,75,0
78143,22,1,8,0,2
78144,37,12,5,50,2
78145,40,27,5,75,1
78146,3,23,11,25,2
78147,48,1,4,50,0
78148,25,16,6,25,0
78149,26,10,12,25,2
78150,18,16,10,25,2
78151,28,0,3,0,2
78152,26,10,7,25,0
78153,10,27,9,25,0
78154,11,16,14,0,2
78155,17,23,11,50,2
78156,26,28,8,100,2
78157,10,13,12,50,0
78158,8,28,1,100,2
78159,43,8,1,75,0
78160,42,29,5,0,0
78161,47,3,8,25,2
78162,4,12,2,75,1
78163,15,5,1,25,2
78164,9,28,4,25,0
78165,48,22,1,25,1
78166,3,29,6,75,1
78167,15,6,6,50,2
78168,40,27,10,100,1
78169,33,15,3,25,1
78170,35,23,4,50,0
78171,43,22,9,25,1
78172,3,2,11,75,0
78173,0,24,0,25,0
78174,2,8,8,0,1
78175,49,29,4,50,2
78176,26,18,4,50,2
78177,31,5,9,0,0
78178,36,1,14,100,2
78179,17,24,12,25,2
78180,8,6,2,0,2
78181,5,18,14,0,2
78182,39,17,10,75,1
78183,22,0,13,25,0
78184,25,23,4,100,2
78185,9,14,6,100,0
78186,19,8,2,0,1
78187,8,3,7,0,1
78188,5,20,9,0,0
78189,10,5,5,75,0
78190,30,7,12,25,2
78191,2,24,14,75,2
78192,23,16,10,50,0
78193,1,25,11,50,1
78194,21,29,1,100,1
78195,24,2,14,25,1
78196,46,7,0,100,2
78197,37,14,10,100,0
78198,46,7,4,0,0
78199,49,1,14,0,0
78200,5,10,7,75,1
78201,20,26,7,25,1
78202,36,14,14,75,1
78203,32,12,8,0,0
78204,33,18,13,25,0
78205,47,12,13,75,2
78206,21,13,0,100,0
78207,0,17,12,50,2
78208,46,0,5,0,1
78209,40,28,1,100,0
78210,26,20,1,50,1
78211,22,3,13,75,1
78212,4,12,4,50,1
78213,33,9,5,25,2
78214,14,24,3,0,2
78215,40,27,13,75,2
78216,30,7,5,75,1
78217,39,9,3,50,1
78218,21,24,1,25,2
78219,41,14,11,100,1
78220,34,19,0,25,1
78221,32,7,7,50,2
78222,45,15,9,25,2
78223,29,8,0,100,1
78224,33,10,4,100,0
78225,0,27,6,75,1
78226,25,23,2,75,2
78227,27,17,0,100,0
78228,39,7,9,75,2
78229,15,16,2,75,2
78230,38,28,7,50,2
78231,19,3,4,0,1
78232,7,27,5,75,2
78233,19,22,8,50,1
78234,17,17,11,75,0
78235,36,27,13,75,1
78236,1,8,4,100,1
78237,29,24,4,25,1
78238,25,2,0,100,0
78239,5,11,6,75,1
78240,5,17,11,25,0
78241,34,16,10,100,0
78242,8,5,4,100,2
78243,1,13,11,100,1
78244,32,10,10,75,2
78245,17,10,10,100,1
78246,36,27,1,50,0
78247,19,24,11,75,0
78248,6,29,9,50,2
78249,4,16,12,75,2
78250,43,0,6,75,0
78251,28,4,3,75,1
78252,39,25,11,50,1
78253,41,26,0,100,1
78254,38,1,4,75,1
78255,38,8,3,0,2
78256,28,26,3,50,0
78257,28,14,13,100,0
78258,4,1,11,75,1
78259,40,7,4,50,1
78260,28,28,3,0,2
78261,9,10,11,75,0
78262,38,23,14,0,1
78263,35,16,3,100,0
78264,18,21,13,25,0
78265,7,28,13,100,1
78266,33,22,6,75,2
78267,44,26,9,100,1
78268,17,0,7,0,0
78269,21,6,0,100,1
78270,31,11,11,0,2
78271,16,17,9,25,2
78272,23,11,9,50,2
78273,2,21,7,50,0
78274,11,15,0,100,0
78275,31,23,12,75,0
78276,47,11,13,75,0
78277,29,23,13,100,0
78278,26,15,13,75,2
78279,13,10,3,25,1
78280,18,23,14,0,1
78281,18,8,1,50,0
78282,44,8,9,0,0
78283,43,9,4,100,0
78284,36,7,3,50,1
78285,31,8,14,50,1
78286,5,16,1,100,2
78287,15,23,7,100,1
78288,27,12,3,50,0
78289,48,18,1,0,0
78290,37,27,9,25,1
78291,31,15,5,0,2
78292,33,12,3,25,2
78293,10,13,7,25,1
78294,49,20,11,25,0
78295,10,19,2,50,2
78296,25,13,3,75,0
78297,12,9,7,100,0
78298,11,27,11,75,0
78299,0,3,2,100,1
78300,2,27,14,100,0
78301,27,8,4,75,2
78302,17,13,3,0,1
78303,46,23,2,75,0
78304,22,10,11,100,2
78305,40,21,9,100,2
78306,37,14,2,25,2
78307,25,9,3,25,2
78308,16,20,5,25,2
78309,34,1,11,25,1
78310,24,24,13,50,2
78311,0,14,7,75,0
78312,31,27,6,50,2
78313,13,12,7,100,2
78314,6,8,9,100,1
78315,1,15,3,75,0
78316,48,18,14,25,1
78317,1,9,6,25,2
78318,23,23,5,0,1
78319,15,14,8,25,2
78320,16,23,7,25,1
78321,28,19,5,75,2
78322,28,10,9,50,0
78323,0,24,14,75,1
78324,41,8,3,100,0
78325,19,2,10,50,0
78326,22,23,8,0,1
78327,20,3,0,0,0
78328,36,4,5,0,1
78329,44,1,3,50,1
78330,39,16,10,100,0
78331,47,27,12,0,2
78332,17,27,12,100,1
78333,46,18,0,100,1
78334,44,24,6,0,2
78335,6,19,9,25,0
78336,37,16,11,0,1
78337,5,26,4,0,2
78338,31,11,2,100,0
78339,30,24,13,25,1
78340,24,26,7,25,0
78341,0,14,8,0,1
78342,20,4,12,50,2
78343,38,6,11,75,0
78344,44,9,14,50,2
78345,35,27,4,25,0
78346,31,10,9,0,1
78347,25,3,8,75,2
78348,32,11,12,75,1
78349,15,26,12,50,2
78350,34,10,5,100,1
78351,6,21,8,0,2
78352,4,2,8,75,1
78353,38,3,14,25,1
78354,45,26,1,75,0
78355,44,9,9,50,1
78356,47,15,10,50,1
78357,31,26,7,75,0
78358,10,10,0,75,2
78359,27,18,5,25,1
78360,37,2,6,100,0
78361,41,7,4,75,2
78362,38,29,7,25,0
78363,30,25,3,25,1
78364,47,10,2,50,1
78365,39,13,4,0,0
78366,7,3,6,75,0
78367,37,20,12,75,1
78368,40,17,3,100,1
78369,5,14,11,50,0
78370,7,17,1,0,0
78371,28,12,13,25,1
78372,25,17,13,75,1
78373,17,11,13,50,0
78374,0,16,11,0,1
78375,2,17,2,50,1
78376,12,10,10,50,2
78377,33,23,1,0,0
78378,48,25,5,75,1
78379,32,18,6,0,1
78380,46,6,9,100,1
78381,17,0,6,75,0
78382,30,27,11,25,0
78383,0,13,8,25,2
78384,1,14,14,100,1
78385,9,26,12,0,2
78386,39,29,1,100,2
78387,45,26,8,75,2
78388,48,17,0,0,1
78389,10,21,10,25,2
78390,32,10,2,100,2
78391,0,11,12,100,2
78392,14,17,3,50,1
78393,44,5,10,0,0
78394,23,14,7,50,0
78395,38,26,9,100,1
78396,39,11,1,25,2
78397,2,6,4,25,0
78398,31,13,8,50,1
78399,33,26,13,75,2
78400,37,7,7,75,1
78401,26,15,1,25,0
78402,32,29,8,0,2
78403,0,14,10,50,1
78404,43,22,10,100,1
78405,24,21,14,50,1
78406,21,23,11,50,2
78407,30,20,9,75,0
78408,32,10,14,25,0
78409,46,12,2,50,1
78410,10,26,0,25,1
78411,40,23,13,0,0
78412,23,5,9,25,2
78413,9,26,3,25,2
78414,47,12,8,25,1
78415,18,28,9,50,2
78416,15,6,0,50,2
78417,8,2,0,0,2
78418,12,3,1,100,2
78419,19,14,14,25,1
78420,38,12,14,50,0
78421,34,10,5,100,1
78422,13,6,2,25,2
78423,31,0,8,25,2
78424,32,11,0,25,0
78425,25,23,2,100,0
78426,22,27,14,25,1
78427,15,5,14,50,2
78428,35,1,9,75,1
78429,46,29,6,0,2
78430,49,15,0,50,2
78431,42,20,6,25,2
78432,11,14,13,100,0
78433,3,20,5,50,0
78434,7,22,10,0,2
78435,35,13,0,100,1
78436,23,14,11,25,2
78437,25,25,10,75,0
78438,14,24,9,100,2
78439,21,8,2,100,1
78440,10,9,7,0,2
78441,47,4,9,50,2
78442,22,15,6,50,1
78443,45,1,7,25,2
78444,41,24,10,0,1
78445,29,7,10,50,2
78446,4,22,9,75,1
78447,3,8,3,100,2
78448,24,8,3,0,2
78449,40,8,13,75,1
78450,36,1,13,0,0
78451,1,15,9,50,1
78452,27,4,13,100,1
78453,39,21,11,75,0
78454,18,14,2,100,0
78455,48,3,6,50,1
78456,40,21,3,0,2
78457,32,16,7,25,1
78458,11,18,12,50,0
78459,10,23,12,75,0
78460,5,0,11,75,0
78461,30,1,7,25,0
78462,3,23,10,25,1
78463,22,2,3,50,1
78464,27,26,10,0,0
78465,18,3,3,0,1
78466,48,2,0,0,0
78467,34,27,3,100,0
78468,42,21,3,75,2
78469,49,12,1,50,1
78470,44,11,2,75,2
78471,34,22,2,0,0
78472,4,15,6,25,1
78473,10,12,9,100,1
78474,29,14,7,100,2
78475,24,1,14,50,1
78476,29,14,9,100,1
78477,7,16,8,25,0
78478,31,10,4,25,2
78479,41,19,9,100,1
78480,28,29,7,0,2
78481,35,12,1,75,2
78482,33,15,10,0,2
78483,29,3,1,25,2
78484,10,2,6,25,2
78485,6,7,12,100,0
78486,38,5,14,50,2
78487,25,8,14,100,0
78488,8,1,14,75,2
78489,10,20,5,75,0
78490,4,8,4,50,1
78491,28,23,1,25,2
78492,11,21,3,25,1
78493,41,2,13,25,0
78494,21,26,5,50,0
78495,45,17,8,25,0
78496,43,23,9,100,0
78497,20,12,7,100,0
78498,28,26,2,50,1
78499,12,17,5,100,1
78500,24,0,13,25,1
78501,29,13,3,0,2
78502,19,21,12,25,1
78503,30,21,6,75,1
78504,45,25,13,25,1
78505,43,5,14,50,2
78506,9,12,12,100,1
78507,24,10,1,25,1
78508,42,26,4,25,2
78509,13,10,5,75,2
78510,19,29,5,100,1
78511,31,24,11,25,1
78512,33,24,7,100,1
78513,8,5,6,0,0
78514,1,6,7,100,2
78515,34,18,13,50,0
78516,36,15,12,25,1
78517,17,12,6,50,2
78518,26,24,9,100,0
78519,41,15,11,25,0
78520,45,27,11,50,0
78521,30,23,1,100,2
78522,47,10,6,0,0
78523,21,12,2,50,2
78524,16,21,6,0,1
78525,6,3,9,25,1
78526,4,16,0,75,0
78527,16,13,0,75,2
78528,38,29,0,25,0
78529,8,17,13,25,0
78530,12,24,5,100,2
78531,33,26,5,50,1
78532,35,14,14,50,2
78533,9,12,4,25,1
78534,12,22,2,100,2
78535,44,8,10,100,0
78536,27,17,14,0,1
78537,26,4,9,25,0
78538,36,8,3,50,1
78539,26,27,0,0,1
78540,19,28,7,50,2
78541,4,10,2,100,0
78542,37,17,8,0,0
78543,37,15,5,75,2
78544,30,28,1,100,2
78545,14,8,4,0,1
78546,24,14,9,75,1
78547,43,16,0,25,1
78548,13,23,4,50,0
78549,12,9,5,100,2
78550,20,7,3,0,0
78551,48,25,5,0,2
78552,12,7,7,50,2
78553,46,24,0,75,2
78554,5,0,4,0,1
78555,12,1,3,100,1
78556,39,17,4,50,0
78557,11,27,13,100,0
78558,21,25,6,50,2
78559,15,27,7,75,1
78560,25,19,3,0,2
78561,39,0,14,75,1
78562,8,5,14,0,0
78563,44,19,7,50,0
78564,36,12,3,25,2
78565,49,12,6,25,2
78566,19,19,14,100,0
78567,16,12,7,50,2
78568,4,10,3,50,1
78569,33,18,9,100,2
78570,14,3,4,100,0
78571,6,24,3,100,2
78572,44,14,9,75,0
78573,45,11,1,50,1
78574,8,17,14,50,0
78575,8,11,1,0,0
78576,19,4,5,50,2
78577,39,24,5,0,1
78578,46,12,12,0,2
78579,30,16,13,75,2
78580,7,21,8,25,2
78581,3,21,5,100,0
78582,36,1,14,100,2
78583,38,22,11,25,0
78584,25,16,4,25,0
78585,13,6,0,25,1
78586,11,6,11,0,1
78587,7,21,9,25,0
78588,34,26,3,75,2
78589,49,27,2,0,1
78590,18,6,10,100,2
78591,41,17,7,75,2
78592,46,0,9,25,2
78593,20,15,3,0,0
78594,47,20,1,25,0
78595,27,1,1,100,2
78596,18,8,5,50,2
78597,26,21,5,50,0
78598,40,6,0,0,0
78599,49,0,9,75,1
78600,48,12,1,0,1
78601,3,28,5,100,1
78602,39,25,0,100,2
78603,8,29,14,50,0
78604,19,29,4,25,1
78605,35,13,4,75,2
78606,33,5,3,25,1
78607,48,21,5,75,2
78608,28,2,1,25,1
78609,32,20,3,50,1
78610,0,25,9,75,1
78611,31,7,14,100,1
78612,12,28,4,75,1
78613,47,10,6,0,2
78614,41,23,14,50,2
78615,7,4,8,0,2
78616,34,5,6,100,1
78617,41,20,4,100,0
78618,47,19,10,25,2
78619,42,16,9,100,0
78620,32,14,8,25,2
78621,49,21,2,100,2
78622,12,9,14,75,1
78623,37,0,6,25,2
78624,10,18,4,100,0
78625,10,7,5,25,0
78626,31,21,10,50,0
78627,32,22,3,50,1
78628,30,5,8,75,0
78629,11,16,0,100,2
78630,27,19,1,25,0
78631,26,22,7,50,0
78632,48,17,3,75,2
78633,13,21,10,100,1
78634,44,3,13,0,1
78635,21,22,13,100,1
78636,36,29,5,25,2
78637,0,0,4,75,0
78638,16,17,9,75,2
78639,6,27,14,0,0
78640,41,4,6,100,2
78641,0,22,5,0,0
78642,31,8,6,25,0
78643,3,25,7,100,2
78644,13,7,3,100,0
78645,15,9,3,100,0
78646,18,15,0,75,2
78647,43,18,14,25,2
78648,9,27,6,100,1
78649,49,16,4,75,2
78650,30,3,4,75,0
78651,41,24,6,50,1
78652,41,18,5,75,1
78653,40,13,5,50,1
78654,19,15,0,75,0
78655,23,4,14,50,2
78656,23,20,0,50,0
78657,28,20,7,25,0
78658,21,7,14,25,2
78659,43,14,1,50,1
78660,3,18,14,50,1
78661,32,24,13,100,0
78662,2,28,12,50,1
78663,39,22,11,100,1
78664,3,16,5,100,0
78665,34,10,0,100,0
78666,13,3,13,100,2
78667,46,3,9,0,2
78668,14,22,12,50,2
78669,15,2,3,0,1
78670,11,15,6,25,2
78671,14,9,9,25,1
78672,31,14,4,75,2
78673,13,12,1,0,0
78674,28,8,13,100,1
78675,11,12,2,75,0
78676,42,14,12,0,2
78677,17,15,11,100,0
78678,8,8,5,75,0
78679,21,14,12,100,2
78680,25,27,5,50,0
78681,49,18,6,50,0
78682,33,23,14,50,1
78683,47,8,4,100,2
78684,35,5,2,100,1
78685,31,26,9,25,0
78686,45,26,14,100,0
78687,34,21,5,25,1
78688,34,11,5,50,0
78689,16,17,6,0,1
78690,11,17,1,25,0
78691,11,4,3,25,1
78692,29,24,9,50,2
78693,42,20,8,50,1
78694,33,3,4,50,1
78695,26,6,0,75,1
78696,44,1,12,100,0
78697,33,16,3,100,2
78698,43,4,9,75,1
78699,0,14,4,25,1
78700,48,5,9,75,1
78701,35,25,12,75,0
78702,42,13,7,0,2
78703,21,12,13,100,1
78704,21,8,7,75,0
78705,47,22,8,0,0
78706,0,9,9,100,2
78707,39,19,5,75,2
78708,26,28,7,0,1
78709,1,18,12,75,1
78710,25,19,1,75,1
78711,44,16,8,75,1
78712,8,1,0,25,1
78713,28,0,14,0,1
78714,42,3,10,100,0
78715,14,1,4,75,0
78716,13,12,10,50,0
78717,8,0,7,50,2
78718,26,29,12,25,1
78719,1,20,1,0,2
78720,35,3,7,25,2
78721,9,17,9,50,1
78722,25,3,11,50,0
78723,38,15,9,100,1
78724,3,5,5,25,2
78725,49,24,7,100,1
78726,23,22,5,75,1
78727,12,29,7,25,0
78728,10,8,7,100,2
78729,2,27,3,100,2
78730,17,22,8,25,2
78731,29,2,4,75,1
78732,6,11,2,75,1
78733,31,23,6,50,1
78734,39,27,13,50,0
78735,16,24,10,25,1
78736,6,15,6,50,1
78737,15,8,0,0,1
78738,38,2,10,0,2
78739,12,7,9,100,2
78740,48,23,10,25,1
78741,4,22,11,25,2
78742,23,26,13,50,0
78743,11,3,14,75,2
78744,22,5,13,100,2
78745,44,23,3,25,0
78746,6,25,12,50,0
78747,49,15,13,25,0
78748,20,21,8,0,1
78749,1,5,5,75,2
78750,5,4,14,100,1
78751,28,5,1,100,1
78752,18,20,12,100,2
78753,1,0,10,0,0
78754,33,24,8,0,2
78755,39,29,1,100,0
78756,39,14,13,75,0
78757,20,19,13,50,2
78758,47,14,14,50,1
78759,22,20,2,100,2
78760,17,12,2,25,0
78761,13,21,1,50,0
78762,3,1,12,25,1
78763,32,15,11,75,2
78764,25,24,12,0,0
78765,48,11,5,100,2
78766,20,16,7,0,0
78767,49,28,10,25,0
78768,46,1,7,25,1
78769,43,5,4,100,2
78770,12,8,8,50,0
78771,15,26,5,75,0
78772,22,11,2,0,1
78773,25,4,8,50,2
78774,12,27,3,100,0
78775,20,2,11,0,1
78776,46,4,3,0,0
78777,49,9,13,100,2
78778,35,10,13,100,2
78779,1,0,6,0,2
78780,1,2,6,50,2
78781,10,14,11,75,2
78782,4,3,4,0,2
78783,26,1,14,0,1
78784,33,0,12,75,2
78785,16,25,7,25,1
78786,41,3,7,0,1
78787,34,16,0,25,2
78788,18,5,12,0,2
78789,3,19,10,75,1
78790,45,1,12,0,1
78791,48,21,7,50,1
78792,49,14,0,100,2
78793,32,9,12,75,1
78794,26,29,5,100,2
78795,35,18,0,25,2
78796,14,27,3,25,2
78797,12,14,13,50,0
78798,18,6,9,75,1
78799,34,15,6,25,2
78800,14,29,7,100,2
78801,48,12,9,100,2
78802,6,4,8,0,0
78803,27,21,9,25,2
78804,13,3,13,0,2
78805,42,2,11,75,0
78806,39,12,12,75,0
78807,43,13,13,75,0
78808,2,21,8,50,2
78809,30,16,2,25,0
78810,28,22,5,25,1
78811,42,21,2,75,2
78812,37,5,8,75,1
78813,17,27,8,100,2
78814,26,8,9,75,2
78815,15,22,10,25,2
78816,35,18,4,75,2
78817,17,2,10,25,0
78818,41,23,6,75,1
78819,46,9,11,100,2
78820,8,7,12,25,2
78821,28,18,9,100,2
78822,5,12,5,75,2
78823,24,28,9,50,0
78824,5,27,9,25,0
78825,43,27,11,25,2
78826,29,20,12,0,2
78827,2,17,1,75,1
78828,1,27,4,100,0
78829,44,29,3,50,0
78830,8,6,12,25,0
78831,49,18,0,75,2
78832,9,18,4,100,1
78833,36,18,3,100,0
78834,18,12,4,25,2
78835,31,28,4,50,2
78836,24,11,7,25,2
78837,31,12,6,50,0
78838,14,6,8,75,1
78839,39,14,3,100,2
78840,36,9,3,0,0
78841,34,16,6,100,0
78842,34,13,9,0,2
78843,26,14,11,100,0
78844,45,5,0,25,0
78845,13,7,10,75,1
78846,49,28,1,100,2
78847,2,6,11,75,2
78848,20,5,9,75,0
78849,43,8,8,75,2
78850,41,21,6,50,0
78851,32,14,8,50,1
78852,1,6,14,50,0
78853,45,17,3,25,2
78854,2,21,9,50,0
78855,19,20,4,25,1
78856,19,24,12,25,2
78857,49,11,8,50,0
78858,7,2,12,50,0
78859,27,20,14,75,1
78860,9,3,4,50,0
78861,23,24,14,100,2
78862,7,19,11,0,0
78863,1,13,12,25,0
78864,40,6,0,0,2
78865,25,20,14,100,1
78866,6,27,8,25,2
78867,31,12,13,50,1
78868,43,13,4,100,1
78869,24,13,10,25,1
78870,41,29,0,0,1
78871,31,3,1,25,0
78872,19,9,8,0,2
78873,25,15,0,75,0
78874,11,0,14,50,2
78875,27,23,3,25,2
78876,36,13,9,75,0
78877,46,21,5,0,0
78878,11,22,13,75,2
78879,9,17,0,100,2
78880,42,27,6,50,0
78881,46,4,9,0,0
78882,23,21,14,25,0
78883,9,15,9,25,0
78884,23,15,0,0,2
78885,43,15,10,25,2
78886,25,12,10,50,2
78887,41,27,6,75,0
78888,36,8,4,25,2
78889,44,17,12,50,2
78890,8,14,11,100,0
78891,38,2,3,50,0
78892,29,15,13,25,1
78893,46,8,9,75,2
78894,2,14,4,50,2
78895,1,5,13,0,1
78896,20,26,4,50,0
78897,40,7,2,75,1
78898,5,17,5,0,0
78899,8,3,3,75,2
78900,20,14,14,0,0
78901,28,2,1,100,1
78902,34,9,6,50,1
78903,15,28,11,100,0
78904,13,10,8,25,0
78905,17,8,8,0,1
78906,8,23,10,0,0
78907,18,11,9,50,1
78908,16,17,14,100,0
78909,30,7,4,75,1
78910,8,17,13,75,1
78911,6,2,11,50,2
78912,23,18,13,0,2
78913,33,1,14,75,2
78914,25,2,14,25,0
78915,16,19,7,0,1
78916,47,0,14,75,1
78917,39,21,12,75,2
78918,47,12,4,100,0
78919,22,18,9,0,0
78920,34,2,11,0,2
78921,22,20,1,75,1
78922,32,7,6,75,2
78923,26,8,12,25,0
78924,49,4,9,0,0
78925,49,7,7,50,1
78926,47,18,7,100,2
78927,3,17,6,50,1
78928,26,13,6,100,1
78929,46,29,7,75,0
78930,1,0,5,100,1
78931,28,11,7,75,0
78932,0,26,2,25,0
78933,43,26,10,75,0
78934,3,13,10,25,0
78935,42,27,7,0,2
78936,18,24,8,75,2
78937,46,25,13,50,2
78938,37,19,11,50,1
78939,21,4,3,0,2
78940,10,24,9,0,0
78941,43,5,1,50,0
78942,6,4,1,50,0
78943,49,23,14,50,1
78944,36,24,13,0,2
78945,20,20,2,75,1
78946,24,5,5,100,0
78947,49,3,0,25,1
78948,6,14,6,75,2
78949,47,17,5,100,1
78950,9,8,2,100,2
78951,47,8,12,25,0
78952,35,4,1,75,1
78953,48,10,6,0,1
78954,37,3,8,0,2
78955,2,21,12,50,2
78956,14,16,4,0,0
78957,28,10,2,25,2
78958,34,20,13,50,2
78959,25,5,10,25,0
78960,2,2,0,75,2
78961,11,13,14,100,0
78962,24,6,11,75,1
78963,10,25,14,50,0
78964,20,3,1,0,0
78965,20,22,2,0,0
78966,33,17,3,0,2
78967,12,13,9,100,2
78968,32,2,8,75,0
78969,13,28,9,100,2
78970,29,25,0,75,0
78971,46,7,8,0,2
78972,33,29,5,50,1
78973,21,8,0,100,1
78974,38,19,9,50,0
78975,35,14,13,75,0
78976,1,9,10,25,0
78977,41,2,5,0,0
78978,1,20,9,100,1
78979,11,10,0,0,0
78980,29,11,8,100,1
78981,32,23,0,100,0
78982,17,20,13,25,0
78983,48,10,9,0,1
78984,20,28,13,0,2
78985,16,15,6,0,0
78986,29,29,11,25,0
78987,49,2,0,25,2
78988,22,21,8,75,2
78989,35,25,3,25,2
78990,20,18,1,25,1
78991,22,7,7,0,0
78992,27,6,13,25,0
78993,34,1,10,50,2
78994,4,5,2,0,1
78995,28,6,9,25,1
78996,28,29,0,0,0
78997,25,20,0,0,2
78998,36,3,8,0,2
78999,10,29,0,25,0
79000,30,5,10,25,2
79001,14,12,10,100,0
79002,29,13,4,50,1
79003,21,7,13,25,2
79004,18,21,0,50,1
79005,28,16,2,50,1
79006,12,10,3,50,1
79007,38,0,8,100,1
79008,18,18,8,100,2
79009,18,19,0,100,2
79010,25,15,13,75,2
79011,18,6,4,0,1
79012,21,12,2,75,0
79013,24,26,7,25,2
79014,26,0,10,0,1
79015,36,0,11,25,1
79016,22,22,9,50,1
79017,40,26,7,100,0
79018,19,6,4,75,2
79019,13,4,3,75,2
79020,40,25,9,25,1
79021,44,15,13,75,1
79022,33,6,0,100,0
79023,14,28,13,50,0
79024,7,3,3,100,0
79025,24,27,6,25,0
79026,35,7,0,75,1
79027,7,17,4,75,1
79028,18,21,12,100,1
79029,44,6,7,100,1
79030,27,2,7,0,1
79031,30,13,13,0,1
79032,34,25,3,25,0
79033,49,26,12,50,0
79034,46,25,7,0,0
79035,25,18,2,100,2
79036,27,23,12,100,2
79037,28,29,5,25,0
79038,30,26,7,100,0
79039,43,0,5,25,0
79040,14,24,6,100,1
79041,9,1,10,50,2
79042,24,1,6,50,0
79043,14,5,14,0,2
79044,25,19,8,75,2
79045,30,6,11,0,0
79046,25,25,2,75,0
79047,2,16,10,50,2
79048,36,27,8,0,2
79049,3,8,2,0,0
79050,17,19,13,100,2
79051,46,3,2,50,1
79052,28,25,11,75,0
79053,18,6,3,0,2
79054,27,24,11,100,0
79055,48,5,11,0,0
79056,41,9,8,50,2
79057,44,28,12,25,1
79058,28,24,8,100,0
79059,18,6,6,25,1
79060,44,9,2,0,0
79061,2,6,13,0,1
79062,34,28,7,25,1
79063,22,18,9,75,2
79064,9,8,0,25,0
79065,28,0,3,100,1
79066,19,17,14,25,1
79067,38,24,10,0,2
79068,29,7,5,25,0
79069,40,15,9,0,2
79070,38,26,12,100,2
79071,1,11,0,50,1
79072,26,28,11,0,0
79073,34,1,6,100,1
79074,19,20,6,75,2
79075,34,20,9,25,1
79076,22,3,11,100,1
79077,44,13,5,0,1
79078,25,5,10,75,2
79079,11,0,1,100,1
79080,4,16,13,50,2
79081,0,11,5,25,0
79082,29,2,6,25,2
79083,32,27,14,0,2
79084,4,19,6,0,2
79085,9,21,13,0,2
79086,5,15,10,50,1
79087,16,7,9,75,0
79088,45,25,11,100,0
79089,16,17,13,0,0
79090,2,15,14,100,1
79091,2,4,12,100,1
79092,32,15,7,0,0
79093,13,26,8,100,0
79094,29,4,0,50,0
79095,31,15,13,100,1
79096,0,14,4,0,1
79097,30,17,0,25,0
79098,36,8,11,50,0
79099,25,22,2,75,1
79100,34,7,8,100,0
79101,6,15,12,100,1
79102,33,25,10,75,0
79103,11,10,1,25,1
79104,19,1,0,100,0
79105,4,15,0,0,0
79106,18,23,3,0,1
79107,20,20,6,0,0
79108,24,2,12,50,1
79109,40,8,14,50,0
79110,11,3,6,75,0
79111,0,6,4,50,2
79112,44,20,2,100,0
79113,47,20,3,100,1
79114,13,4,5,25,0
79115,15,25,7,75,0
79116,33,1,9,50,1
79117,30,10,6,25,0
79118,21,0,6,25,1
79119,40,29,14,0,2
79120,13,7,4,25,0
79121,20,6,1,100,2
79122,23,10,7,50,0
79123,24,12,9,50,2
79124,20,12,14,100,1
79125,48,20,9,0,0
79126,16,19,11,50,1
79127,49,16,4,50,2
79128,6,1,7,75,2
79129,13,11,2,25,0
79130,47,11,12,25,0
79131,25,18,3,25,2
79132,9,17,12,100,1
79133,2,14,6,50,0
