Employee_ID,Monthly_Salary,Performance_Score,Work_Hours_Per_Week,Projects_Handled,Training_Hours
90833,7500.0,5,46,4,61
90834,7800.0,3,40,40,0
90835,3850.0,1,59,1,8
90836,7000.0,4,41,24,4
90837,5500.0,1,54,32,6
90838,5250.0,5,45,20,12
90839,5850.0,3,51,15,88
90840,5850.0,3,55,28,67
90841,8250.0,5,32,29,91
90842,4550.0,3,41,1,21
90843,6300.0,4,45,21,37
90844,6050.0,1,58,35,52
90845,7800.0,3,57,16,40
90846,4400.0,1,47,22,17
90847,5400.0,2,39,24,86
90848,4950.0,1,40,14,44
90849,4950.0,1,47,38,79
90850,8250.0,5,37,31,34
90851,4400.0,1,30,22,93
90852,6300.0,4,36,49,77
90853,5600.0,4,50,2,11
90854,4200.0,2,46,37,28
90855,5250.0,5,51,35,27
90856,3850.0,1,51,38,78
90857,7150.0,3,50,2,18
90858,9000.0,5,44,10,58
90859,9000.0,5,49,48,17
90860,7700.0,4,38,22,63
90861,3850.0,1,45,13,77
90862,6750.0,5,47,43,79
90863,6600.0,1,47,28,32
90864,4900.0,4,53,28,54
90865,6500.0,3,50,21,28
90866,4950.0,1,55,28,82
90867,6600.0,1,34,32,10
90868,5200.0,3,33,6,29
90869,6750.0,5,32,42,61
90870,4950.0,1,42,7,38
90871,4900.0,4,37,9,22
90872,9000.0,5,47,7,32
90873,9000.0,5,34,27,30
90874,9000.0,5,35,39,71
90875,7150.0,3,46,35,22
90876,8400.0,4,51,17,43
90877,6600.0,1,33,33,40
90878,7500.0,5,49,13,30
90879,6000.0,5,31,14,22
90880,7800.0,3,42,28,54
90881,7700.0,4,59,40,34
90882,7800.0,3,38,14,33
90883,6600.0,1,37,43,44
90884,6600.0,1,53,34,69
90885,7200.0,2,41,7,78
90886,8250.0,5,37,23,47
90887,6000.0,2,52,18,84
90888,7150.0,3,43,39,24
90889,5400.0,2,47,24,40
90890,6750.0,5,48,49,56
90891,6600.0,1,34,1,94
90892,6500.0,3,32,1,12
90893,7150.0,3,47,44,49
90894,5200.0,3,46,43,92
90895,5400.0,2,49,7,18
90896,6750.0,5,47,35,88
90897,4400.0,1,43,29,65
90898,5250.0,5,44,14,44
90899,9000.0,5,37,14,7
90900,6000.0,2,54,23,7
90901,7700.0,4,54,7,7
90902,5250.0,5,55,36,85
90903,5200.0,3,53,26,90
90904,4400.0,1,31,44,38
90905,5400.0,2,45,15,75
90906,9000.0,5,45,18,37
90907,4950.0,1,59,1,57
90908,6600.0,1,52,43,65
90909,7800.0,3,40,33,52
90910,5850.0,3,60,23,81
90911,8250.0,5,58,20,12
90912,8250.0,5,53,14,79
90913,7700.0,4,57,39,22
90914,6300.0,4,52,26,92
90915,6600.0,1,37,29,61
90916,6600.0,1,43,19,81
90917,6300.0,4,31,33,61
90918,5600.0,4,34,46,63
90919,4900.0,4,51,9,35
90920,5250.0,5,54,36,62
90921,7200.0,2,55,46,45
90922,6600.0,1,33,39,62
90923,4900.0,4,39,23,59
90924,7800.0,3,35,31,48
90925,9000.0,5,53,8,64
90926,9000.0,5,39,23,35
90927,6600.0,2,57,49,49
90928,7800.0,3,36,6,82
90929,5250.0,5,42,9,43
90930,6300.0,4,46,42,59
90931,9000.0,5,55,25,88
90932,4900.0,4,50,43,76
90933,7200.0,2,41,33,85
90934,8250.0,5,30,35,1
90935,5250.0,5,60,47,69
90936,4200.0,2,59,34,92
90937,5200.0,3,37,29,42
90938,9000.0,5,41,48,26
90939,4950.0,1,41,47,98
90940,7150.0,3,31,37,81
90941,6000.0,5,45,4,93
90942,6600.0,1,60,2,56
90943,6600.0,1,60,17,26
90944,5400.0,2,55,24,7
90945,5250.0,5,35,9,28
90946,5400.0,2,57,39,91
90947,7150.0,3,47,29,41
90948,7800.0,3,43,4,53
90949,8400.0,4,58,25,99
90950,6300.0,4,34,43,75
90951,7150.0,3,43,6,73
90952,4900.0,4,52,32,80
90953,8400.0,4,42,29,77
90954,6000.0,5,42,49,69
90955,6600.0,1,59,1,32
90956,7800.0,3,46,37,44
90957,6750.0,5,35,40,12
90958,6750.0,5,47,23,7
90959,9000.0,5,44,25,69
90960,6750.0,5,46,23,67
90961,7150.0,3,34,15,51
90962,8400.0,4,40,44,3
90963,4900.0,4,32,32,94
90964,7800.0,3,40,9,41
90965,6000.0,2,46,47,77
90966,8400.0,4,54,48,15
90967,7700.0,4,52,16,25
90968,6600.0,2,55,15,8
90969,8250.0,5,32,12,93
90970,7200.0,2,56,23,73
90971,7700.0,4,49,28,62
90972,3850.0,1,59,8,30
90973,8400.0,4,55,48,10
90974,6600.0,1,56,4,75
90975,7200.0,2,30,41,22
90976,6600.0,2,51,7,56
90977,4950.0,1,52,30,57
90978,9000.0,5,56,12,63
90979,8400.0,4,40,11,45
90980,7150.0,3,39,21,33
90981,6600.0,2,44,35,21
90982,6300.0,4,47,6,6
90983,8400.0,4,36,44,10
90984,7500.0,5,52,12,40
90985,6500.0,3,40,23,64
90986,8250.0,5,32,7,94
90987,6000.0,5,47,14,92
90988,8400.0,4,49,28,77
90989,5400.0,2,40,21,87
90990,5500.0,1,39,33,35
90991,6600.0,1,42,31,57
90992,5500.0,1,34,9,42
90993,7000.0,4,44,26,29
90994,5600.0,4,54,46,46
90995,5400.0,2,46,42,78
90996,4400.0,1,59,29,53
90997,8400.0,4,48,19,10
90998,5600.0,4,58,27,94
90999,4900.0,4,46,29,7
91000,7150.0,3,32,43,97
91001,7150.0,3,38,2,34
91002,7700.0,4,56,47,99
91003,4950.0,1,47,2,17
91004,7200.0,2,56,18,44
91005,4800.0,2,53,43,74
91006,8400.0,4,38,8,50
91007,7800.0,3,39,43,89
91008,3850.0,1,35,16,3
91009,4950.0,1,30,4,89
91010,8400.0,4,39,3,42
91011,5850.0,3,51,12,13
91012,7150.0,3,55,34,12
91013,5250.0,5,35,12,90
91014,4200.0,2,55,24,77
91015,6600.0,2,49,7,16
91016,6500.0,3,41,24,9
91017,4550.0,3,57,16,66
91018,7150.0,3,38,44,43
91019,4200.0,2,54,10,1
91020,5850.0,3,32,10,4
91021,8400.0,4,60,14,62
91022,6600.0,1,44,23,80
91023,4800.0,2,48,18,22
91024,7200.0,2,32,36,41
91025,7700.0,4,41,26,50
91026,5400.0,2,44,7,15
91027,6600.0,1,37,39,72
91028,5400.0,2,40,39,91
91029,8400.0,4,33,47,85
91030,5250.0,5,56,13,4
91031,9000.0,5,33,46,62
91032,5500.0,1,59,18,18
91033,6000.0,5,48,48,99
91034,4950.0,1,52,2,29
91035,4400.0,1,49,9,3
91036,4950.0,1,36,3,44
91037,6750.0,5,39,19,15
91038,4800.0,2,53,9,97
91039,6300.0,4,34,40,41
91040,7200.0,2,41,42,0
91041,6000.0,2,38,10,9
91042,9000.0,5,50,32,1
91043,6600.0,2,40,32,47
91044,5500.0,1,33,6,46
91045,5250.0,5,39,32,50
91046,4550.0,3,30,12,32
91047,8400.0,4,45,48,54
91048,8400.0,4,39,23,43
91049,4200.0,2,39,28,84
91050,7800.0,3,45,35,18
91051,7150.0,3,37,19,44
91052,3850.0,1,46,17,57
91053,7800.0,3,44,34,94
91054,6300.0,4,53,12,28
91055,7150.0,3,50,42,77
91056,5500.0,1,47,19,24
91057,5250.0,5,50,19,30
91058,5200.0,3,36,3,89
91059,4800.0,2,30,25,55
91060,6750.0,5,58,45,18
91061,9000.0,5,33,41,98
91062,5500.0,1,33,37,70
91063,4800.0,2,33,12,48
91064,6600.0,2,45,19,71
91065,6000.0,2,30,1,9
91066,6600.0,2,59,35,3
91067,6500.0,3,56,22,82
91068,4950.0,1,47,35,57
91069,7200.0,2,42,14,89
91070,4550.0,3,52,41,59
91071,6000.0,2,60,48,0
91072,6600.0,1,45,23,33
91073,4800.0,2,45,44,46
91074,4950.0,1,38,3,1
91075,6600.0,1,42,31,29
91076,7200.0,2,44,33,56
91077,5500.0,1,51,40,96
91078,7150.0,3,59,23,49
91079,7000.0,4,45,10,12
91080,6750.0,5,31,7,19
91081,6750.0,5,43,20,18
91082,6600.0,1,30,25,12
91083,7800.0,3,50,38,45
91084,3850.0,1,44,35,0
91085,5600.0,4,53,42,43
91086,7800.0,3,30,16,79
91087,6500.0,3,45,10,3
91088,6000.0,5,43,9,9
91089,5400.0,2,57,42,44
91090,6600.0,2,42,27,57
91091,6000.0,2,55,1,15
91092,7200.0,2,41,13,86
91093,7200.0,2,59,11,24
91094,5250.0,5,31,17,29
91095,4800.0,2,45,24,74
91096,5500.0,1,53,0,4
91097,6750.0,5,49,34,97
91098,6600.0,2,47,11,66
91099,9000.0,5,38,34,28
91100,6000.0,5,34,28,45
91101,5500.0,1,33,42,44
91102,8250.0,5,47,23,41
91103,8250.0,5,56,42,27
91104,5250.0,5,46,12,39
91105,8400.0,4,45,12,90
91106,6000.0,5,37,22,78
91107,7200.0,2,31,46,66
91108,7700.0,4,52,35,35
91109,4800.0,2,32,22,74
91110,7800.0,3,43,22,99
91111,7500.0,5,39,22,75
91112,7700.0,4,39,7,95
91113,6300.0,4,32,35,33
91114,5850.0,3,41,21,88
91115,5400.0,2,37,43,95
91116,7800.0,3,40,43,5
91117,9000.0,5,37,8,25
91118,5500.0,1,52,21,90
91119,7200.0,2,31,39,34
91120,7000.0,4,54,21,5
91121,7000.0,4,52,1,4
91122,6600.0,1,51,3,45
91123,5500.0,1,35,45,32
91124,5200.0,3,52,6,93
91125,9000.0,5,48,36,97
91126,4900.0,4,31,32,68
91127,6000.0,5,59,19,57
91128,7800.0,3,45,29,90
91129,5400.0,2,48,10,93
91130,4200.0,2,45,41,43
91131,8400.0,4,36,16,72
91132,7200.0,2,50,13,97
91133,6600.0,2,47,2,84
91134,5200.0,3,58,45,97
91135,7200.0,2,59,31,0
91136,7150.0,3,52,21,45
91137,7200.0,2,32,7,28
91138,7150.0,3,40,9,33
91139,4400.0,1,30,45,46
91140,7000.0,4,40,17,79
91141,4800.0,2,46,15,97
91142,4550.0,3,56,13,45
91143,6300.0,4,43,33,32
91144,4400.0,1,55,19,60
91145,6750.0,5,58,22,94
91146,4950.0,1,34,35,96
91147,6500.0,3,60,30,32
91148,6050.0,1,39,46,24
91149,5500.0,1,46,8,56
91150,7800.0,3,60,38,9
91151,5600.0,4,44,3,88
91152,4550.0,3,35,0,96
91153,6600.0,2,37,29,70
91154,6300.0,4,42,27,76
91155,6000.0,5,33,33,47
91156,7000.0,4,44,48,40
91157,8250.0,5,39,48,6
91158,4400.0,1,43,15,71
91159,6050.0,1,43,29,10
91160,6300.0,4,56,4,99
91161,4550.0,3,40,27,49
91162,6750.0,5,56,19,77
91163,6500.0,3,52,13,3
91164,5500.0,1,50,7,37
91165,4950.0,1,57,38,80
91166,6300.0,4,40,48,12
91167,5200.0,3,51,19,4
91168,5850.0,3,60,18,78
91169,8250.0,5,60,6,44
91170,5250.0,5,59,1,8
91171,4400.0,1,49,34,83
91172,7700.0,4,49,45,33
91173,9000.0,5,35,12,34
91174,5850.0,3,41,9,26
91175,6000.0,2,40,25,84
91176,5200.0,3,46,42,92
91177,6600.0,2,50,12,48
91178,3850.0,1,56,23,46
91179,7000.0,4,30,13,44
91180,8250.0,5,32,38,71
91181,6750.0,5,45,4,27
91182,6600.0,1,49,32,23
91183,7800.0,3,51,11,62
91184,6500.0,3,51,48,6
91185,8250.0,5,50,23,39
91186,7200.0,2,59,5,53
91187,7200.0,2,40,37,3
91188,8250.0,5,31,28,32
91189,5400.0,2,54,18,84
91190,8400.0,4,44,29,90
91191,7150.0,3,48,3,49
91192,6000.0,2,50,37,18
91193,5500.0,1,39,15,89
91194,5600.0,4,33,42,6
91195,7000.0,4,37,25,59
91196,6300.0,4,33,14,10
91197,5600.0,4,50,22,68
91198,7800.0,3,49,37,47
91199,5850.0,3,41,35,75
91200,7700.0,4,43,19,93
91201,5500.0,1,36,46,20
91202,4950.0,1,46,18,79
91203,6000.0,5,43,47,85
91204,4800.0,2,58,11,15
91205,5400.0,2,48,8,55
91206,9000.0,5,42,38,33
91207,9000.0,5,54,49,28
91208,6050.0,1,43,37,4
91209,9000.0,5,38,41,83
91210,7500.0,5,60,42,91
91211,4550.0,3,37,2,16
91212,6600.0,1,49,21,67
91213,6600.0,2,38,9,66
91214,7800.0,3,42,5,83
91215,9000.0,5,43,40,74
91216,6300.0,4,52,15,10
91217,6600.0,1,33,45,8
91218,4900.0,4,53,2,65
91219,8400.0,4,55,5,47
91220,5200.0,3,31,43,92
91221,6000.0,2,51,39,47
91222,7200.0,2,32,38,9
91223,9000.0,5,31,45,2
91224,9000.0,5,55,3,76
91225,6600.0,1,60,1,46
91226,6600.0,1,42,1,56
91227,5600.0,4,55,6,21
91228,3850.0,1,45,3,76
91229,6750.0,5,56,6,60
91230,9000.0,5,46,11,39
91231,5250.0,5,55,13,86
91232,4200.0,2,56,7,4
91233,5400.0,2,45,13,36
91234,6600.0,1,39,5,4
91235,7800.0,3,60,25,95
91236,4800.0,2,34,10,6
91237,6000.0,5,57,25,78
91238,9000.0,5,48,2,67
91239,7700.0,4,41,36,74
91240,6300.0,4,51,43,39
91241,6300.0,4,31,21,13
91242,7500.0,5,36,29,36
91243,9000.0,5,53,45,6
91244,8400.0,4,58,1,29
91245,4200.0,2,51,29,0
91246,5400.0,2,60,20,28
91247,9000.0,5,50,25,22
91248,5400.0,2,56,7,9
91249,6600.0,2,37,49,28
91250,4900.0,4,34,4,88
91251,8250.0,5,60,41,65
91252,8400.0,4,33,38,72
91253,7200.0,2,40,46,83
91254,7000.0,4,55,40,76
91255,4550.0,3,52,14,0
91256,3850.0,1,51,19,98
91257,6600.0,1,39,23,28
91258,5500.0,1,46,43,59
91259,6000.0,2,50,25,72
91260,9000.0,5,50,32,42
91261,9000.0,5,60,10,2
91262,4200.0,2,32,31,38
91263,5500.0,1,31,40,4
91264,4550.0,3,36,47,76
91265,7800.0,3,55,28,70
91266,4200.0,2,50,21,94
91267,8400.0,4,42,30,86
91268,4400.0,1,30,37,34
91269,6600.0,2,35,26,66
91270,4550.0,3,57,29,87
91271,8400.0,4,51,1,70
91272,5850.0,3,43,6,22
91273,6600.0,1,43,25,12
91274,7150.0,3,51,38,14
91275,7200.0,2,47,2,29
91276,8400.0,4,53,11,22
91277,4800.0,2,38,49,52
91278,6050.0,1,39,38,97
91279,6750.0,5,43,41,89
91280,5500.0,1,39,15,81
91281,7500.0,5,34,37,12
91282,5850.0,3,43,33,23
91283,5250.0,5,51,6,91
91284,6000.0,5,32,44,68
91285,4550.0,3,58,24,43
91286,8400.0,4,47,9,74
91287,3850.0,1,50,4,79
91288,5850.0,3,30,44,17
91289,5500.0,1,43,5,37
91290,5500.0,1,41,18,68
91291,5600.0,4,39,48,90
91292,8400.0,4,38,20,44
91293,7800.0,3,52,15,71
91294,5400.0,2,44,4,30
91295,5600.0,4,47,9,14
91296,8400.0,4,55,47,50
91297,4900.0,4,60,49,95
91298,4400.0,1,57,16,20
91299,6750.0,5,60,23,19
91300,5400.0,2,32,9,80
91301,5250.0,5,60,13,26
91302,5600.0,4,41,4,30
91303,7150.0,3,51,14,50
91304,7000.0,4,47,13,44
91305,6600.0,1,40,1,22
91306,7800.0,3,57,36,5
91307,4950.0,1,47,42,20
91308,9000.0,5,46,38,62
91309,5500.0,1,48,20,77
91310,5600.0,4,37,49,86
91311,8400.0,4,55,14,9
91312,6000.0,5,32,6,77
91313,8400.0,4,49,33,56
91314,4800.0,2,34,13,57
91315,7200.0,2,37,41,95
91316,7800.0,3,33,29,16
91317,5250.0,5,44,27,47
91318,4900.0,4,30,15,67
91319,6500.0,3,49,26,14
91320,6750.0,5,51,33,94
91321,8400.0,4,47,24,17
91322,7800.0,3,32,24,79
91323,7200.0,2,49,16,25
91324,4550.0,3,59,33,81
91325,8400.0,4,59,34,95
91326,6300.0,4,43,27,32
91327,7700.0,4,47,7,31
91328,8250.0,5,32,9,97
91329,4200.0,2,54,12,53
91330,7200.0,2,46,46,17
91331,4950.0,1,34,16,10
91332,4200.0,2,52,39,56
91333,4550.0,3,53,18,93
91334,8250.0,5,57,14,63
91335,4400.0,1,55,12,41
91336,7500.0,5,59,8,86
91337,5500.0,1,45,20,87
91338,6600.0,1,38,43,8
91339,6600.0,1,49,0,47
91340,5500.0,1,32,37,57
91341,4550.0,3,40,0,30
91342,6050.0,1,38,35,22
91343,7200.0,2,38,4,15
91344,6050.0,1,53,39,47
91345,7800.0,3,31,8,79
91346,9000.0,5,52,2,28
91347,6000.0,2,59,19,4
91348,6500.0,3,37,18,33
91349,9000.0,5,32,22,55
91350,7200.0,2,33,47,52
91351,7150.0,3,46,3,15
91352,4400.0,1,35,21,51
91353,5400.0,2,59,2,59
91354,4950.0,1,49,24,50
91355,6000.0,2,60,39,3
91356,7200.0,2,32,31,44
91357,7800.0,3,50,16,68
91358,6600.0,1,51,35,18
91359,7800.0,3,32,38,97
91360,4800.0,2,46,44,4
91361,6050.0,1,49,34,11
91362,9000.0,5,48,7,58
91363,6750.0,5,44,49,87
91364,6300.0,4,54,27,48
91365,5200.0,3,37,47,72
91366,4900.0,4,48,16,24
91367,5200.0,3,49,6,40
91368,5500.0,1,47,10,84
91369,5850.0,3,37,45,63
91370,7800.0,3,51,31,8
91371,6050.0,1,51,9,54
91372,6000.0,2,42,6,15
91373,6750.0,5,53,17,6
91374,6300.0,4,41,38,41
91375,5600.0,4,48,32,62
91376,5500.0,1,51,27,71
91377,6500.0,3,50,0,23
91378,6750.0,5,32,22,99
91379,6600.0,1,31,21,79
91380,6600.0,1,36,46,15
91381,5200.0,3,50,5,90
91382,6750.0,5,54,14,26
91383,7500.0,5,58,16,85
91384,7200.0,2,31,0,11
91385,6500.0,3,59,37,79
91386,7800.0,3,36,49,52
91387,6600.0,1,59,28,64
91388,9000.0,5,53,47,71
91389,6600.0,2,45,27,98
91390,5600.0,4,40,25,29
91391,6750.0,5,57,46,26
91392,9000.0,5,36,23,13
91393,4950.0,1,60,5,96
91394,8400.0,4,35,2,18
91395,6000.0,2,32,7,37
91396,4200.0,2,31,3,35
91397,6000.0,5,53,32,74
91398,6050.0,1,36,24,7
91399,6050.0,1,55,40,46
91400,6750.0,5,56,16,41
91401,5850.0,3,32,27,86
91402,4800.0,2,34,2,96
91403,4900.0,4,52,45,9
91404,7200.0,2,44,24,63
91405,4550.0,3,51,2,31
91406,4900.0,4,60,45,29
91407,6600.0,1,44,34,52
91408,5500.0,1,36,44,59
91409,7700.0,4,32,17,66
91410,5400.0,2,36,33,60
91411,5250.0,5,35,1,16
91412,8400.0,4,43,3,80
91413,7200.0,2,34,11,78
91414,5250.0,5,55,49,48
91415,5250.0,5,30,29,84
91416,6600.0,2,48,38,51
91417,4550.0,3,42,3,66
91418,7700.0,4,47,28,99
91419,4200.0,2,41,4,85
91420,6500.0,3,45,2,44
91421,6600.0,1,60,34,17
91422,5850.0,3,56,43,62
91423,5850.0,3,35,44,75
91424,7800.0,3,47,40,78
91425,7800.0,3,53,47,17
91426,7000.0,4,55,37,32
91427,6500.0,3,39,6,1
91428,5400.0,2,45,19,46
91429,5600.0,4,48,47,56
91430,5400.0,2,54,28,75
91431,7800.0,3,51,29,44
91432,6600.0,1,32,40,43
91433,4200.0,2,35,26,85
91434,8250.0,5,47,48,88
91435,6750.0,5,32,9,30
91436,4200.0,2,45,43,87
91437,9000.0,5,40,17,39
91438,7500.0,5,31,45,97
91439,7800.0,3,36,31,72
91440,4400.0,1,57,6,92
91441,8400.0,4,58,35,75
91442,4550.0,3,49,30,38
91443,7800.0,3,35,29,80
91444,7150.0,3,42,39,22
91445,6000.0,2,59,35,22
91446,4900.0,4,47,48,23
91447,6750.0,5,33,11,32
91448,6750.0,5,48,31,72
91449,9000.0,5,31,47,86
91450,6750.0,5,49,23,68
91451,6600.0,1,48,37,91
91452,6600.0,1,48,39,69
91453,5600.0,4,55,44,33
91454,6300.0,4,60,31,72
91455,7800.0,3,30,43,40
91456,6750.0,5,46,4,66
91457,5600.0,4,37,5,14
91458,5600.0,4,32,4,31
91459,9000.0,5,58,11,32
91460,6600.0,2,54,16,55
91461,4200.0,2,41,6,67
91462,5600.0,4,38,16,36
91463,7200.0,2,38,34,44
91464,9000.0,5,51,32,43
91465,4800.0,2,33,36,8
91466,5850.0,3,35,46,27
91467,7800.0,3,31,48,7
91468,6300.0,4,49,37,44
91469,6000.0,2,51,32,99
91470,6000.0,2,49,27,87
91471,9000.0,5,30,41,58
91472,7000.0,4,51,42,11
91473,5850.0,3,37,34,76
91474,6750.0,5,54,47,57
91475,6750.0,5,34,40,19
91476,4550.0,3,56,2,84
91477,3850.0,1,32,48,73
91478,8400.0,4,49,34,71
91479,4800.0,2,57,16,70
91480,9000.0,5,39,21,36
91481,6750.0,5,30,17,78
91482,6000.0,2,42,26,11
91483,7150.0,3,38,33,78
91484,4200.0,2,44,45,79
91485,5600.0,4,36,20,67
91486,3850.0,1,46,2,2
91487,7500.0,5,36,1,11
91488,8400.0,4,59,27,7
91489,5500.0,1,49,20,32
91490,5600.0,4,59,41,74
91491,9000.0,5,53,38,71
91492,5600.0,4,31,15,73
91493,7700.0,4,36,4,16
91494,7200.0,2,52,0,20
91495,4950.0,1,31,39,10
91496,6000.0,2,35,23,9
91497,8250.0,5,39,24,51
91498,7200.0,2,40,25,34
91499,9000.0,5,54,44,35
91500,5200.0,3,34,16,70
91501,4800.0,2,42,47,58
91502,7800.0,3,47,21,5
91503,7800.0,3,34,12,16
91504,4200.0,2,30,12,70
91505,4200.0,2,59,16,40
91506,4900.0,4,59,14,24
91507,8250.0,5,34,4,30
91508,7200.0,2,58,41,63
91509,5200.0,3,34,2,46
91510,7800.0,3,56,27,24
91511,7200.0,2,47,11,60
91512,7700.0,4,38,8,92
91513,6300.0,4,41,6,2
91514,8400.0,4,54,7,56
91515,4550.0,3,34,1,63
91516,6600.0,1,51,0,80
91517,4900.0,4,51,18,83
91518,7200.0,2,59,47,18
91519,4400.0,1,44,16,65
91520,6000.0,2,31,1,3
91521,5600.0,4,59,21,88
91522,5200.0,3,51,10,14
91523,9000.0,5,49,6,99
91524,4550.0,3,34,34,84
91525,6300.0,4,60,48,32
91526,7500.0,5,57,5,35
91527,5600.0,4,47,7,78
91528,5500.0,1,52,23,62
91529,4550.0,3,32,29,58
91530,5600.0,4,37,13,99
91531,7500.0,5,46,25,49
91532,8400.0,4,33,21,56
91533,6000.0,5,43,16,33
91534,5200.0,3,51,21,66
91535,5250.0,5,49,7,2
91536,4200.0,2,30,26,72
91537,7700.0,4,55,27,31
91538,8250.0,5,35,25,14
91539,9000.0,5,59,42,35
91540,6750.0,5,56,34,77
91541,6500.0,3,47,19,16
91542,8250.0,5,51,28,82
91543,4900.0,4,40,11,49
91544,6600.0,2,51,9,30
91545,4950.0,1,60,37,18
91546,4900.0,4,48,15,95
91547,6600.0,1,38,27,1
91548,6600.0,2,30,34,34
91549,5250.0,5,58,40,67
91550,8400.0,4,43,1,20
91551,7200.0,2,37,22,68
91552,6750.0,5,34,11,8
91553,7500.0,5,48,7,86
91554,8250.0,5,36,6,83
91555,6500.0,3,58,26,56
91556,8250.0,5,56,4,19
91557,9000.0,5,52,28,59
91558,7800.0,3,58,24,41
91559,9000.0,5,42,16,34
91560,4800.0,2,46,9,78
91561,7800.0,3,38,15,81
91562,6600.0,2,47,8,2
91563,6750.0,5,37,41,15
91564,7200.0,2,34,14,77
91565,6050.0,1,55,10,50
91566,5200.0,3,42,47,77
91567,5400.0,2,38,33,5
91568,5500.0,1,40,10,7
91569,6500.0,3,38,12,55
91570,5250.0,5,38,40,21
91571,4400.0,1,49,1,3
91572,7150.0,3,44,43,1
91573,4200.0,2,54,21,20
91574,9000.0,5,32,28,45
91575,4400.0,1,47,46,19
91576,6000.0,2,31,17,89
91577,9000.0,5,44,20,69
91578,9000.0,5,32,40,43
91579,6750.0,5,44,13,38
91580,9000.0,5,50,9,77
91581,5850.0,3,37,30,81
91582,4200.0,2,37,46,30
91583,7200.0,2,49,19,5
91584,7000.0,4,48,28,78
91585,7700.0,4,51,25,66
91586,7200.0,2,45,42,21
91587,6600.0,1,39,36,94
91588,6600.0,1,50,24,39
91589,5400.0,2,36,46,34
91590,5850.0,3,56,26,71
91591,6300.0,4,47,34,84
91592,4400.0,1,58,25,86
91593,8400.0,4,54,24,70
91594,8400.0,4,52,18,4
91595,5850.0,3,36,45,68
91596,7500.0,5,40,44,6
91597,7700.0,4,31,11,58
91598,6050.0,1,32,27,22
91599,7200.0,2,36,9,81
91600,4950.0,1,42,9,63
91601,7500.0,5,49,23,51
91602,9000.0,5,59,38,66
91603,8250.0,5,45,18,29
91604,7500.0,5,45,45,41
91605,7800.0,3,60,21,58
91606,9000.0,5,48,16,36
91607,4200.0,2,58,17,31
91608,4900.0,4,44,4,48
91609,5500.0,1,36,46,51
91610,3850.0,1,34,41,28
91611,6000.0,2,49,5,57
91612,6000.0,5,34,24,7
91613,4900.0,4,32,16,97
91614,3850.0,1,57,0,99
91615,3850.0,1,52,40,61
91616,6500.0,3,50,20,22
91617,4550.0,3,53,19,44
91618,5850.0,3,34,34,19
91619,6000.0,5,30,43,76
91620,3850.0,1,59,43,40
91621,6000.0,2,45,48,84
91622,7200.0,2,41,36,91
91623,6750.0,5,48,20,34
91624,7800.0,3,54,2,45
91625,7200.0,2,59,7,99
91626,6500.0,3,60,36,16
91627,7200.0,2,32,31,72
91628,4900.0,4,47,5,18
91629,4400.0,1,47,32,8
91630,5250.0,5,32,44,95
91631,7700.0,4,38,32,25
91632,6500.0,3,51,41,26
91633,9000.0,5,32,1,30
91634,3850.0,1,30,42,35
91635,8400.0,4,58,32,86
91636,4800.0,2,49,27,96
91637,7700.0,4,30,12,48
91638,7700.0,4,41,23,79
91639,4550.0,3,39,10,89
91640,7200.0,2,60,46,43
91641,6000.0,5,48,12,5
91642,7000.0,4,50,28,51
91643,6750.0,5,55,34,38
91644,7200.0,2,31,47,85
91645,7150.0,3,52,45,10
91646,4950.0,1,49,21,44
91647,7700.0,4,43,42,30
91648,6050.0,1,45,33,81
91649,5200.0,3,42,43,4
91650,8400.0,4,53,34,87
91651,5200.0,3,45,17,8
91652,9000.0,5,57,40,80
91653,6050.0,1,47,2,93
91654,6750.0,5,32,45,24
91655,7200.0,2,31,20,15
91656,8250.0,5,34,43,80
91657,5500.0,1,59,6,34
91658,3850.0,1,37,14,35
91659,6000.0,5,58,31,1
91660,4800.0,2,38,4,81
91661,6050.0,1,39,40,86
91662,8250.0,5,53,41,64
91663,7800.0,3,54,14,3
91664,7800.0,3,59,9,48
91665,4550.0,3,59,36,38
91666,7200.0,2,33,1,36
91667,7200.0,2,57,23,75
91668,7000.0,4,31,34,56
91669,8250.0,5,52,29,30
91670,5500.0,1,36,25,69
91671,7800.0,3,46,28,96
91672,6300.0,4,55,7,10
91673,6050.0,1,57,24,61
91674,5500.0,1,51,13,65
91675,8400.0,4,40,22,88
91676,8400.0,4,59,43,65
91677,6600.0,1,44,24,59
91678,6600.0,1,60,17,29
91679,9000.0,5,52,37,22
91680,4950.0,1,43,1,73
91681,5400.0,2,39,24,84
91682,4800.0,2,31,41,94
91683,5600.0,4,39,28,53
91684,6000.0,2,42,12,8
91685,4950.0,1,41,23,5
91686,4400.0,1,43,49,11
91687,5850.0,3,32,34,19
91688,6600.0,1,47,15,95
91689,8250.0,5,47,49,67
91690,6600.0,1,60,21,1
91691,4200.0,2,34,47,68
91692,7800.0,3,54,17,6
91693,4200.0,2,53,24,44
91694,9000.0,5,48,2,90
91695,7000.0,4,33,4,57
91696,5500.0,1,51,29,93
91697,5500.0,1,42,12,84
91698,9000.0,5,50,29,45
91699,6600.0,2,33,36,44
91700,6000.0,2,31,20,99
91701,3850.0,1,46,40,17
91702,5600.0,4,45,35,75
91703,5250.0,5,47,40,91
